2021-07-03 19:46:47.438062	0	0	0
2021-07-03 19:46:47.547428	0	0	0
2021-07-03 19:46:47.641157	0	0	0
2021-07-03 19:46:47.750524	0	0	0
2021-07-03 19:46:47.859892	0	0	0
2021-07-03 19:46:47.969259	0	0	0
2021-07-03 19:46:48.047378	0	0	0
2021-07-03 19:46:48.141135	3	0	2
2021-07-03 19:46:48.234864	-2	-32	2
2021-07-03 19:46:48.328608	1	-4	358
2021-07-03 19:46:48.422350	26	60	359
2021-07-03 19:46:48.516094	17	59	355
2021-07-03 19:46:48.594214	19	39	353
2021-07-03 19:46:48.687958	4	12	353
2021-07-03 19:46:48.781703	-6	-12	351
2021-07-03 19:46:48.875446	-7	-26	349
2021-07-03 19:46:48.984812	-5	-30	349
2021-07-03 19:46:49.062933	3	-6	348
2021-07-03 19:46:49.172299	19	39	349
2021-07-03 19:46:49.250419	22	63	353
2021-07-03 19:46:49.344166	15	73	351
2021-07-03 19:46:49.422281	12	66	349
2021-07-03 19:46:49.516024	14	33	340
2021-07-03 19:46:49.609768	9	29	339
2021-07-03 19:46:49.687909	-4	-4	338
2021-07-03 19:46:49.781632	-11	-18	333
2021-07-03 19:46:49.875374	-11	-27	327
2021-07-03 19:46:49.969118	-12	-22	330
2021-07-03 19:46:50.062861	0	18	335
2021-07-03 19:46:50.156605	12	51	339
2021-07-03 19:46:50.265973	14	65	340
2021-07-03 19:46:50.344091	15	71	340
2021-07-03 19:46:50.437835	15	70	339
2021-07-03 19:46:50.515954	12	63	336
2021-07-03 19:46:50.609698	7	51	326
2021-07-03 19:46:50.687818	0	22	322
2021-07-03 19:46:50.781560	-9	-1	322
2021-07-03 19:46:50.859681	-10	-13	322
2021-07-03 19:46:50.953423	-10	-19	322
2021-07-03 19:46:51.031543	-9	-23	322
2021-07-03 19:46:51.125286	-8	-10	322
2021-07-03 19:46:51.203405	-5	12	320
2021-07-03 19:46:51.297149	7	29	322
2021-07-03 19:46:51.390892	12	59	323
2021-07-03 19:46:51.484636	10	74	322
2021-07-03 19:46:51.578380	5	69	320
2021-07-03 19:46:51.672124	6	38	318
2021-07-03 19:46:51.765869	-2	10	319
2021-07-03 19:46:51.843985	-11	-5	320
2021-07-03 19:46:51.937729	-14	-17	321
2021-07-03 19:46:52.015849	-16	-23	322
2021-07-03 19:46:52.093969	-16	-24	322
2021-07-03 19:46:52.203335	-11	-10	321
2021-07-03 19:46:52.297078	-8	-4	321
2021-07-03 19:46:52.390822	2	28	323
2021-07-03 19:46:52.468943	3	45	322
2021-07-03 19:46:52.547060	3	55	322
2021-07-03 19:46:52.625180	3	47	322
2021-07-03 19:46:52.703300	6	33	323
2021-07-03 19:46:52.781420	-4	8	324
2021-07-03 19:46:52.875164	-12	-3	322
2021-07-03 19:46:52.968906	-14	-10	321
2021-07-03 19:46:53.047026	-11	-14	322
2021-07-03 19:46:53.156393	0	3	324
2021-07-03 19:46:53.234514	15	31	324
2021-07-03 19:46:53.312632	10	69	327
2021-07-03 19:46:53.406376	10	72	326
2021-07-03 19:46:53.484495	8	69	325
2021-07-03 19:46:53.562616	4	38	322
2021-07-03 19:46:53.656361	-9	5	320
2021-07-03 19:46:53.734477	-14	-7	317
2021-07-03 19:46:53.828221	-15	-16	311
2021-07-03 19:46:53.937589	-15	-21	311
2021-07-03 19:46:54.015708	-14	-13	311
2021-07-03 19:46:54.109452	-11	-1	317
2021-07-03 19:46:54.187572	7	30	320
2021-07-03 19:46:54.281315	7	49	320
2021-07-03 19:46:54.375057	6	58	317
2021-07-03 19:46:54.484425	2	49	313
2021-07-03 19:46:54.562545	-2	15	312
2021-07-03 19:46:54.671911	-14	-6	311
2021-07-03 19:46:54.750033	-14	-8	312
2021-07-03 19:46:54.828150	1	22	316
2021-07-03 19:46:54.921895	5	35	318
2021-07-03 19:46:55.000014	4	42	318
2021-07-03 19:46:55.093757	4	48	317
2021-07-03 19:46:55.187500	-1	38	312
2021-07-03 19:46:55.281244	-9	9	311
2021-07-03 19:46:55.390613	-5	0	314
2021-07-03 19:46:55.468730	8	24	316
2021-07-03 19:46:55.562476	19	29	318
2021-07-03 19:46:55.640594	16	52	322
2021-07-03 19:46:55.718714	18	60	323
2021-07-03 19:46:55.812457	25	57	313
2021-07-03 19:46:55.906199	22	55	312
2021-07-03 19:46:55.999943	16	38	310
2021-07-03 19:46:56.093686	8	9	300
2021-07-03 19:46:56.190225	9	5	298
2021-07-03 19:46:56.290413	-3	-5	303
2021-07-03 19:46:56.381360	-4	6	308
2021-07-03 19:46:56.502267	21	10	317
2021-07-03 19:46:56.573511	30	18	319
2021-07-03 19:46:56.668708	16	15	321
2021-07-03 19:46:56.752483	15	13	323
2021-07-03 19:46:56.846215	11	22	321
2021-07-03 19:46:56.939947	2	29	318
2021-07-03 19:46:57.018066	7	32	315
2021-07-03 19:46:57.124394	5	34	315
2021-07-03 19:46:57.218138	6	18	317
2021-07-03 19:46:57.311881	6	5	323
2021-07-03 19:46:57.390000	3	-1	325
2021-07-03 19:46:57.499368	6	-32	329
2021-07-03 19:46:57.577499	5	-33	328
2021-07-03 19:46:57.686865	7	-14	321
2021-07-03 19:46:57.764975	8	13	315
2021-07-03 19:46:57.858729	3	30	310
2021-07-03 19:46:57.936837	5	32	311
2021-07-03 19:46:58.030591	3	21	317
2021-07-03 19:46:58.124324	3	6	322
2021-07-03 19:46:58.218067	9	-25	324
2021-07-03 19:46:58.311811	12	-40	324
2021-07-03 19:46:58.421189	12	-42	324
2021-07-03 19:46:58.514921	10	1	318
2021-07-03 19:46:58.608686	8	5	318
2021-07-03 19:46:58.686796	5	16	317
2021-07-03 19:46:58.764916	7	1	318
2021-07-03 19:46:58.874282	5	-25	329
2021-07-03 19:46:58.952406	12	-46	327
2021-07-03 19:46:59.046144	11	-19	321
2021-07-03 19:46:59.139895	11	2	319
2021-07-03 19:46:59.217998	9	23	322
2021-07-03 19:46:59.311752	8	25	317
2021-07-03 19:46:59.389860	4	33	318
2021-07-03 19:46:59.499238	8	9	318
2021-07-03 19:46:59.577358	8	-25	317
2021-07-03 19:46:59.655467	22	-59	314
2021-07-03 19:46:59.749210	22	-58	314
2021-07-03 19:46:59.842953	13	-27	313
2021-07-03 19:46:59.936708	9	34	306
2021-07-03 19:47:00.030440	12	54	307
2021-07-03 19:47:00.108558	10	42	307
2021-07-03 19:47:00.202302	12	35	307
2021-07-03 19:47:00.280433	17	12	307
2021-07-03 19:47:00.374176	14	9	305
2021-07-03 19:47:00.467932	7	-4	298
2021-07-03 19:47:00.561663	6	-15	295
2021-07-03 19:47:00.655408	17	-46	292
2021-07-03 19:47:00.733526	20	-67	285
2021-07-03 19:47:00.811645	19	-62	276
2021-07-03 19:47:00.889755	30	-58	274
2021-07-03 19:47:00.999133	27	-62	274
2021-07-03 19:47:01.077252	29	-60	273
2021-07-03 19:47:01.155384	27	-62	273
2021-07-03 19:47:01.249115	21	-68	287
2021-07-03 19:47:01.339439	-4	-54	331
2021-07-03 19:47:01.417550	-4	-24	340
2021-07-03 19:47:01.526917	5	1	338
2021-07-03 19:47:01.622943	12	18	329
2021-07-03 19:47:01.732319	11	28	330
2021-07-03 19:47:01.810427	12	20	330
2021-07-03 19:47:01.919794	11	-3	330
2021-07-03 19:47:02.029164	15	-8	329
2021-07-03 19:47:02.122904	12	-29	330
2021-07-03 19:47:02.216675	34	-52	320
2021-07-03 19:47:02.310403	38	-51	315
2021-07-03 19:47:02.388512	42	-48	314
2021-07-03 19:47:02.466642	37	-52	315
2021-07-03 19:47:02.560386	35	-55	317
2021-07-03 19:47:02.638494	33	-57	318
2021-07-03 19:47:02.732237	27	-59	325
2021-07-03 19:47:02.825980	13	-61	342
2021-07-03 19:47:02.904100	6	-55	2
2021-07-03 19:47:02.982230	-8	-29	5
2021-07-03 19:47:03.091586	-2	-16	9
2021-07-03 19:47:03.169717	10	-7	10
2021-07-03 19:47:03.263460	10	7	7
2021-07-03 19:47:03.341580	7	6	7
2021-07-03 19:47:03.435312	6	-7	7
2021-07-03 19:47:03.544679	4	-43	2
2021-07-03 19:47:03.654057	3	-72	356
2021-07-03 19:47:03.732166	6	-83	352
2021-07-03 19:47:03.810285	13	-77	348
2021-07-03 19:47:03.904030	13	-76	348
2021-07-03 19:47:03.997784	14	-74	349
2021-07-03 19:47:04.075904	6	-77	355
2021-07-03 19:47:04.185269	11	-26	5
2021-07-03 19:47:04.279015	5	1	9
2021-07-03 19:47:04.372758	1	3	13
2021-07-03 19:47:04.450877	4	17	12
2021-07-03 19:47:04.544650	1	26	9
2021-07-03 19:47:04.622728	-2	18	8
2021-07-03 19:47:04.716483	-1	15	8
2021-07-03 19:47:04.810215	7	-37	11
2021-07-03 19:47:04.888346	8	-43	9
2021-07-03 19:47:04.982089	17	-72	3
2021-07-03 19:47:05.075833	12	-77	1
2021-07-03 19:47:05.153953	12	-78	2
2021-07-03 19:47:05.263320	8	-71	7
2021-07-03 19:47:05.357063	-1	-33	17
2021-07-03 19:47:05.450806	2	-5	18
2021-07-03 19:47:05.528915	3	6	19
2021-07-03 19:47:05.607033	4	8	23
2021-07-03 19:47:05.700778	4	1	23
2021-07-03 19:47:05.778909	6	-16	24
2021-07-03 19:47:05.888264	7	-48	24
2021-07-03 19:47:05.966395	18	-72	17
2021-07-03 19:47:06.060138	14	-76	17
2021-07-03 19:47:06.153881	15	-73	20
2021-07-03 19:47:06.232009	3	-70	29
2021-07-03 19:47:06.325733	-3	-46	42
2021-07-03 19:47:06.419488	-4	-40	49
2021-07-03 19:47:06.497597	-3	-8	51
2021-07-03 19:47:06.591351	-1	-2	51
2021-07-03 19:47:06.669476	1	2	51
2021-07-03 19:47:06.778837	12	-59	48
2021-07-03 19:47:06.872582	23	-65	35
2021-07-03 19:47:06.981945	17	-69	41
2021-07-03 19:47:07.075694	20	-70	45
2021-07-03 19:47:07.169435	7	-69	57
2021-07-03 19:47:07.247554	-8	-45	77
2021-07-03 19:47:07.341298	2	-9	79
2021-07-03 19:47:07.435030	-1	9	81
2021-07-03 19:47:07.528788	0	16	80
2021-07-03 19:47:07.622517	1	21	79
2021-07-03 19:47:07.716262	0	21	79
2021-07-03 19:47:07.810004	-3	-33	78
2021-07-03 19:47:07.903759	1	-46	73
2021-07-03 19:47:07.997491	17	-73	54
2021-07-03 19:47:08.091245	12	-77	55
2021-07-03 19:47:08.169366	15	-73	55
2021-07-03 19:47:08.278732	7	-65	65
2021-07-03 19:47:08.372476	-6	-3	91
2021-07-03 19:47:08.450594	-3	-4	102
2021-07-03 19:47:08.544339	-4	-3	101
2021-07-03 19:47:08.622456	-3	0	101
2021-07-03 19:47:08.716189	-4	-13	94
2021-07-03 19:47:08.809934	-3	-59	80
2021-07-03 19:47:08.903690	-1	-66	75
2021-07-03 19:47:08.981808	0	-82	74
2021-07-03 19:47:09.075562	-2	-88	73
2021-07-03 19:47:09.169284	5	-80	70
2021-07-03 19:47:09.263039	11	-79	67
2021-07-03 19:47:09.356770	2	-67	75
2021-07-03 19:47:09.434890	-14	-27	97
2021-07-03 19:47:09.513009	-2	-7	102
2021-07-03 19:47:09.606753	-1	-5	103
2021-07-03 19:47:09.700496	0	-1	101
2021-07-03 19:47:09.794244	-8	-49	74
2021-07-03 19:47:09.887984	10	-77	68
2021-07-03 19:47:09.966113	8	-82	65
2021-07-03 19:47:10.044234	11	-78	64
2021-07-03 19:47:10.137965	17	-73	62
2021-07-03 19:47:10.231709	12	-76	67
2021-07-03 19:47:10.325453	-3	-56	85
2021-07-03 19:47:10.419195	-12	-29	103
2021-07-03 19:47:10.497315	-6	-15	112
2021-07-03 19:47:10.591069	-1	-7	113
2021-07-03 19:47:10.669192	-1	-5	114
2021-07-03 19:47:10.747298	-8	-26	98
2021-07-03 19:47:10.825416	19	-69	78
2021-07-03 19:47:10.919161	22	-68	70
2021-07-03 19:47:10.997280	21	-68	73
2021-07-03 19:47:11.091036	19	-69	74
2021-07-03 19:47:11.184778	21	-69	76
2021-07-03 19:47:11.262898	13	-76	95
2021-07-03 19:47:11.356642	-20	-29	123
2021-07-03 19:47:11.434751	-7	-17	126
2021-07-03 19:47:11.512867	1	1	125
2021-07-03 19:47:11.606613	3	7	122
2021-07-03 19:47:11.715980	-11	-47	128
2021-07-03 19:47:11.809735	-4	-66	102
2021-07-03 19:47:11.887853	9	-81	98
2021-07-03 19:47:11.965972	9	-78	98
2021-07-03 19:47:12.075344	11	-73	97
2021-07-03 19:47:12.153461	7	-80	101
2021-07-03 19:47:12.231579	8	-82	116
2021-07-03 19:47:12.309715	-20	-41	139
2021-07-03 19:47:12.403443	-21	-37	141
2021-07-03 19:47:12.481561	-2	-8	152
2021-07-03 19:47:12.559681	4	3	151
2021-07-03 19:47:12.669039	6	6	147
2021-07-03 19:47:12.747167	-2	-16	139
2021-07-03 19:47:12.825288	-8	-62	135
2021-07-03 19:47:12.919018	14	-76	116
2021-07-03 19:47:13.012764	13	-77	116
2021-07-03 19:47:13.090883	14	-76	114
2021-07-03 19:47:13.200251	2	-73	141
2021-07-03 19:47:13.294004	-10	-41	145
2021-07-03 19:47:13.372124	-16	-17	162
2021-07-03 19:47:13.481491	-13	-9	167
2021-07-03 19:47:13.559614	-17	-59	151
2021-07-03 19:47:13.637730	11	-79	125
2021-07-03 19:47:13.731463	9	-81	125
2021-07-03 19:47:13.825205	19	-70	123
2021-07-03 19:47:13.903325	19	-71	127
2021-07-03 19:47:13.981457	7	-81	131
2021-07-03 19:47:14.090812	-8	-40	152
2021-07-03 19:47:14.168943	-4	-14	154
2021-07-03 19:47:14.247062	-2	-5	156
2021-07-03 19:47:14.340795	-1	-2	153
2021-07-03 19:47:14.450174	-2	-28	144
2021-07-03 19:47:14.528281	16	-71	130
2021-07-03 19:47:14.622026	22	-68	119
2021-07-03 19:47:14.715780	18	-72	119
2021-07-03 19:47:14.825135	15	-73	125
2021-07-03 19:47:14.918879	-4	-64	157
2021-07-03 19:47:15.028258	-8	-7	172
2021-07-03 19:47:15.106365	-5	-6	176
2021-07-03 19:47:15.215733	0	-5	177
2021-07-03 19:47:15.293852	1	-5	175
2021-07-03 19:47:15.403220	1	-18	171
2021-07-03 19:47:15.496975	0	-17	167
2021-07-03 19:47:15.575094	4	-64	151
2021-07-03 19:47:15.684462	21	-67	144
2021-07-03 19:47:15.762602	15	-72	146
2021-07-03 19:47:15.840699	18	-71	146
2021-07-03 19:47:15.918820	13	-78	158
2021-07-03 19:47:16.028175	-11	-17	196
2021-07-03 19:47:16.121922	-3	-11	199
2021-07-03 19:47:16.215662	0	-6	199
2021-07-03 19:47:16.309406	-7	-16	199
2021-07-03 19:47:16.418776	-16	-58	182
2021-07-03 19:47:16.496893	-11	-73	173
2021-07-03 19:47:16.590646	-12	-74	170
2021-07-03 19:47:16.700015	1	-88	161
2021-07-03 19:47:16.778135	5	-85	156
2021-07-03 19:47:16.887490	19	-68	163
2021-07-03 19:47:16.981245	-14	-36	180
2021-07-03 19:47:17.074989	-3	-12	188
2021-07-03 19:47:17.153098	1	-7	187
2021-07-03 19:47:17.262474	-2	-9	185
2021-07-03 19:47:17.356218	3	-76	161
2021-07-03 19:47:17.449962	19	-70	149
2021-07-03 19:47:17.528070	22	-66	145
2021-07-03 19:47:17.606189	22	-67	146
2021-07-03 19:47:17.715557	22	-67	155
2021-07-03 19:47:17.809312	21	-65	159
2021-07-03 19:47:17.903043	-1	-7	189
2021-07-03 19:47:17.996787	2	-6	189
2021-07-03 19:47:18.106166	3	1	189
2021-07-03 19:47:18.199909	2	-8	186
2021-07-03 19:47:18.293642	3	-11	186
2021-07-03 19:47:18.387395	-1	-24	188
2021-07-03 19:47:18.465515	-14	-55	180
2021-07-03 19:47:18.559260	26	-63	157
